response_id,user_id,response_date,score,user_segment,device,comment
628,169,2024-01-25,3,free,web,
629,3755,2024-01-24,3,free,web,Easy to use website.
630,5931,2024-03-18,9,free,android,App keeps crashing.
631,8744,2024-03-21,9,free,web,
632,2711,2024-03-19,7,free,android,"Great service, fast delivery!"
633,8982,2024-02-02,8,free,ios,
634,7614,2024-01-15,10,free,web,
635,4297,2024-02-28,10,free,android,
636,6327,2024-02-26,7,free,ios,Customer support was helpful.
637,4379,2024-02-26,3,free,ios,Love the product selection.
638,2045,2024-02-26,9,free,android,Customer support was helpful.
639,5902,2024-01-18,5,free,ios,
640,10308,2024-02-12,6,free,ios,Customer support was helpful.
641,1109,2024-02-06,10,free,ios,Too many emails from NovaMart.
642,752,2024-02-16,9,free,ios,
643,7832,2024-02-09,6,free,web,
644,7748,2024-01-26,7,free,web,
645,294,2024-02-27,8,free,ios,
646,9852,2024-03-04,7,free,web,Product didn't match description.
647,2876,2024-01-05,10,free,web,App keeps crashing.
648,52,2024-02-15,5,free,ios,Would recommend to friends.
649,9916,2024-01-21,10,free,ios,App keeps crashing.
650,10321,2024-01-29,6,free,web,
651,3657,2024-03-14,7,free,android,
652,4370,2024-02-10,10,free,ios,
653,4225,2024-02-03,4,free,web,
654,10405,2024-02-15,7,free,web,"Great service, fast delivery!"
655,2481,2024-02-24,9,free,web,App keeps crashing.
656,4525,2024-01-20,10,free,web,
657,5366,2024-01-14,9,free,web,App keeps crashing.
658,1236,2024-02-08,4,free,web,Too many emails from NovaMart.
659,4902,2024-02-14,10,free,ios,Love the product selection.
660,7279,2024-02-26,9,free,ios,
661,5877,2024-01-04,10,free,ios,
662,4270,2024-03-11,10,free,ios,Found exactly what I needed.
663,3670,2024-03-07,9,free,web,Had trouble with payment.
664,5938,2024-03-24,10,free,ios,
665,5814,2024-02-26,10,free,android,
666,604,2024-02-24,8,free,ios,
667,10165,2024-02-14,10,free,ios,
668,8800,2024-01-11,9,free,web,
669,8879,2024-03-11,5,free,web,
670,2980,2024-01-17,9,free,web,
671,10451,2024-01-20,10,free,web,
672,4215,2024-03-20,10,free,web,
673,5974,2024-03-06,9,free,ios,
674,585,2024-01-26,9,free,web,
675,2806,2024-02-17,10,free,web,Not sure I'll renew my Plus membership.
676,5585,2024-01-21,7,free,android,
677,1985,2024-03-12,4,free,ios,
678,2242,2024-01-20,9,free,web,
679,1226,2024-02-01,5,free,android,
680,6607,2024-02-05,6,free,android,
681,258,2024-03-22,10,free,ios,
682,2545,2024-02-04,9,free,web,Would recommend to friends.
683,2066,2024-01-26,10,free,ios,
684,1094,2024-01-29,10,free,web,Would recommend to friends.
685,6214,2024-03-30,8,free,web,
686,2643,2024-01-15,9,free,ios,Had trouble with payment.
687,8791,2024-01-15,5,free,android,
688,6062,2024-02-28,9,free,web,"Great service, fast delivery!"
689,3656,2024-03-29,3,free,android,
690,2564,2024-03-24,10,free,android,
691,2145,2024-03-08,10,free,android,
692,517,2024-02-20,10,free,web,
693,10475,2024-02-07,9,free,ios,
694,4813,2024-02-02,10,free,web,
695,2938,2024-01-27,9,free,ios,
696,583,2024-03-16,7,free,web,Product didn't match description.
697,2597,2024-02-14,10,free,ios,
698,839,2024-01-29,7,free,ios,
699,2106,2024-03-09,5,free,web,Had trouble with payment.
700,418,2024-01-13,4,free,web,
701,5615,2024-02-13,9,free,ios,Customer support was helpful.
702,6732,2024-01-19,9,free,android,
703,3154,2024-03-25,10,free,android,
704,3068,2024-03-22,7,free,android,
705,3611,2024-02-20,9,free,web,
706,20,2024-03-15,10,free,android,
707,3266,2024-03-11,10,free,web,
708,3460,2024-01-07,5,free,ios,
709,2694,2024-03-23,10,free,android,
710,8156,2024-01-08,7,free,android,
711,7656,2024-03-04,8,free,ios,Prices are reasonable.
712,1242,2024-01-11,8,free,web,
713,7697,2024-02-20,10,free,web,
714,1903,2024-02-19,8,free,web,
715,2602,2024-01-16,10,free,web,
716,2193,2024-03-09,10,free,android,Easy to use website.
717,2315,2024-03-06,8,free,web,
718,4754,2024-03-11,7,free,web,Return process was smooth.
719,10296,2024-02-28,9,free,web,
720,6134,2024-03-14,10,free,android,
721,3277,2024-03-09,8,free,android,Membership is worth it.
722,7952,2024-03-04,10,free,android,
723,33,2024-03-31,8,free,android,
724,8004,2024-03-05,10,free,ios,
725,8565,2024-01-23,9,free,ios,
726,6440,2024-02-04,9,free,ios,
727,3771,2024-02-10,10,free,ios,
728,9752,2024-02-06,9,free,android,
729,4478,2024-01-30,5,free,web,
730,4314,2024-01-23,8,free,android,Return process was smooth.
731,8339,2024-02-13,6,free,ios,
732,3348,2024-02-15,10,free,ios,Shipping was slow this time.
733,321,2024-03-01,9,free,ios,
734,9998,2024-01-08,10,free,web,Love the product selection.
735,2614,2024-02-23,6,free,ios,
736,3110,2024-03-02,9,free,ios,
737,801,2024-01-05,10,free,web,
738,4430,2024-03-15,7,free,web,
739,5993,2024-02-16,8,free,ios,
740,9113,2024-01-06,9,free,web,
741,5272,2024-02-08,5,free,web,
742,7691,2024-02-15,10,free,web,
743,7452,2024-03-03,5,free,ios,
744,1931,2024-02-03,10,free,android,Love the product selection.
745,9200,2024-02-05,5,free,web,Membership is worth it.
746,4412,2024-02-25,7,free,ios,Easy to use website.
747,3880,2024-03-05,3,free,web,
748,5259,2024-03-22,5,free,web,
749,2010,2024-01-26,6,free,ios,Too many emails from NovaMart.
750,8732,2024-03-31,3,free,web,
751,6259,2024-01-13,8,free,web,Love the product selection.
752,212,2024-01-01,10,free,ios,
753,2320,2024-01-28,7,free,android,
754,2472,2024-01-02,7,free,android,
755,1133,2024-02-23,5,free,ios,
756,3254,2024-02-22,10,free,ios,Easy to use website.
757,5206,2024-03-27,9,free,ios,
758,6088,2024-02-28,6,free,ios,Checkout process is confusing on mobile.
759,3042,2024-03-19,6,free,android,
760,9779,2024-01-11,9,free,android,Product quality could be better.
761,9718,2024-02-17,5,free,android,Prices are reasonable.
762,2941,2024-03-13,10,free,web,
763,7403,2024-02-13,5,free,android,
764,1884,2024-02-28,9,free,android,Found exactly what I needed.
765,10187,2024-02-26,9,free,android,Checkout process is confusing on mobile.
766,3770,2024-02-10,10,free,web,
767,5670,2024-01-22,7,free,web,
768,2588,2024-02-15,6,free,ios,
769,6968,2024-02-26,9,free,ios,
770,10049,2024-02-23,10,free,android,
771,4336,2024-03-30,9,free,ios,
772,9656,2024-01-14,10,free,ios,
773,9125,2024-01-07,8,free,ios,Found exactly what I needed.
774,8101,2024-03-15,9,free,web,
775,10114,2024-03-27,8,free,ios,
776,9179,2024-03-23,8,free,ios,"Great service, fast delivery!"
777,10373,2024-01-31,10,free,ios,
778,1075,2024-02-17,10,free,android,
779,879,2024-03-05,10,free,ios,
780,5564,2024-03-29,7,free,web,Prices are reasonable.
781,7298,2024-02-09,10,free,android,
782,1101,2024-01-10,9,free,ios,
783,6524,2024-02-15,9,free,android,
784,6898,2024-02-04,10,free,ios,
785,9537,2024-03-14,10,free,ios,
786,2651,2024-03-21,8,free,web,Delivery was on time.
787,8878,2024-02-19,7,free,web,
788,7435,2024-02-12,10,free,android,
789,413,2024-03-15,6,free,android,
790,4410,2024-01-25,5,free,android,
791,1897,2024-02-21,10,free,web,Product quality could be better.
792,7645,2024-01-27,4,free,web,
793,5278,2024-01-26,9,free,ios,
794,2258,2024-02-07,7,free,web,
795,1489,2024-03-30,10,free,ios,
796,7430,2024-03-14,9,free,android,Had trouble with payment.
797,3553,2024-03-07,5,free,ios,Had trouble with payment.
798,8927,2024-01-07,9,free,android,
799,6060,2024-03-17,5,free,web,
800,4665,2024-02-02,5,free,web,
801,1475,2024-01-27,9,plus,ios,
802,1673,2024-02-07,10,plus,ios,
803,4327,2024-01-27,9,plus,ios,
804,3882,2024-03-03,8,plus,ios,"Great service, fast delivery!"
805,8376,2024-01-21,10,plus,web,Return process was smooth.
806,10298,2024-03-21,10,plus,android,App keeps crashing.
807,942,2024-02-11,10,plus,web,
808,4517,2024-03-15,9,plus,web,"Great service, fast delivery!"
809,7198,2024-03-24,9,plus,ios,Had trouble with payment.
810,9195,2024-03-20,9,plus,web,Membership is worth it.
811,10436,2024-01-24,7,plus,ios,
812,2744,2024-03-24,8,plus,android,
813,4941,2024-03-16,10,plus,android,
814,5774,2024-02-27,10,plus,web,
815,8118,2024-01-06,9,plus,web,
816,7199,2024-02-28,8,plus,web,
817,5156,2024-02-20,8,plus,web,
818,433,2024-03-19,6,plus,android,
819,2775,2024-01-17,10,plus,ios,
820,3707,2024-02-21,10,plus,ios,
821,4063,2024-01-22,10,plus,web,Would recommend to friends.
822,7343,2024-01-15,10,plus,android,
823,967,2024-03-29,5,plus,android,
824,8083,2024-01-26,8,plus,ios,
825,217,2024-03-21,7,plus,web,
826,7823,2024-02-16,7,plus,web,
827,6730,2024-03-26,7,plus,ios,
828,8399,2024-03-12,3,plus,web,
829,1907,2024-01-06,8,plus,web,
830,4097,2024-01-20,10,plus,web,
831,4695,2024-01-04,9,plus,android,
832,2216,2024-03-03,9,plus,android,
833,5868,2024-01-20,9,plus,android,Would recommend to friends.
834,4887,2024-02-02,10,plus,web,
835,5696,2024-03-19,9,plus,android,
836,6755,2024-02-25,10,plus,web,Easy to use website.
837,5963,2024-03-28,10,plus,ios,
838,7482,2024-02-11,6,plus,ios,
839,1458,2024-01-29,6,plus,ios,
840,10340,2024-03-01,7,plus,web,
841,7730,2024-03-19,4,plus,android,
842,2782,2024-03-29,8,plus,web,
843,2974,2024-02-07,10,plus,ios,Too many emails from NovaMart.
844,2353,2024-03-10,8,plus,android,
845,2699,2024-02-11,6,plus,android,Product didn't match description.
846,6501,2024-02-16,9,plus,ios,
847,882,2024-03-26,8,plus,web,
848,7560,2024-01-18,0,plus,web,
849,1446,2024-02-17,10,plus,android,
850,7212,2024-01-05,10,plus,web,
851,3286,2024-01-31,7,plus,ios,
852,9147,2024-02-19,8,plus,android,
853,984,2024-03-11,9,plus,web,
854,1462,2024-01-23,7,plus,android,
855,3902,2024-02-26,3,plus,android,
856,9360,2024-02-24,10,plus,ios,
857,6758,2024-03-03,7,plus,android,
858,5008,2024-01-15,10,plus,web,
859,1882,2024-03-13,10,plus,ios,
860,10208,2024-02-08,7,plus,android,
861,159,2024-03-20,9,plus,ios,
862,2139,2024-01-31,7,plus,android,
863,3723,2024-03-25,5,plus,ios,Not sure I'll renew my Plus membership.
864,2887,2024-01-15,10,plus,android,
865,3651,2024-01-16,9,plus,ios,
866,9591,2024-02-27,10,plus,ios,
867,10107,2024-03-19,9,plus,web,
868,1041,2024-01-09,8,plus,ios,
869,327,2024-01-15,10,plus,ios,
870,3776,2024-03-30,10,plus,ios,
871,985,2024-03-24,10,plus,web,Checkout process is confusing on mobile.
872,1088,2024-03-13,7,plus,android,
873,8372,2024-01-17,6,plus,web,Product didn't match description.
874,9104,2024-01-03,5,plus,web,Product quality could be better.
875,1909,2024-02-04,9,plus,ios,
876,1382,2024-01-07,9,plus,ios,Not sure I'll renew my Plus membership.
877,10335,2024-03-11,7,plus,ios,Membership is worth it.
878,3209,2024-01-29,10,plus,web,
879,9242,2024-02-02,9,plus,android,"Great service, fast delivery!"
880,4894,2024-02-07,8,plus,web,
881,486,2024-02-23,10,plus,web,Great deals during sales.
882,4599,2024-01-02,7,plus,web,
883,772,2024-01-26,8,plus,android,
884,972,2024-02-13,6,plus,android,
885,2375,2024-03-13,9,plus,web,Great deals during sales.
886,3339,2024-02-01,8,plus,ios,App keeps crashing.
887,4,2024-02-27,7,plus,ios,
888,9995,2024-02-25,9,plus,android,Love the product selection.
889,3434,2024-03-15,10,plus,ios,
890,4867,2024-02-16,4,plus,ios,
891,10193,2024-02-10,9,plus,web,
892,6106,2024-01-27,8,plus,android,
893,6252,2024-03-13,9,plus,web,Return process was smooth.
894,3831,2024-02-16,9,plus,web,
895,2754,2024-03-09,10,plus,ios,
896,28,2024-02-07,7,plus,web,
897,5494,2024-02-22,8,plus,web,
898,7391,2024-02-27,8,plus,ios,Not sure I'll renew my Plus membership.
899,7436,2024-01-18,9,plus,android,
900,8680,2024-03-24,9,plus,android,Need more payment options.
901,6377,2024-01-07,10,plus,ios,
902,2975,2024-02-11,10,plus,web,
903,5427,2024-03-18,7,plus,ios,App keeps crashing.
904,10074,2024-01-13,10,plus,web,
905,7677,2024-02-02,8,plus,android,
906,6962,2024-01-08,10,plus,ios,
907,810,2024-02-10,10,plus,web,
908,271,2024-03-01,7,plus,ios,
909,4919,2024-02-03,9,plus,ios,
910,3594,2024-03-07,10,plus,android,Great deals during sales.
911,2026,2024-01-18,9,plus,android,
912,400,2024-01-20,5,plus,web,
913,6672,2024-02-09,4,plus,web,
914,2461,2024-02-06,10,plus,web,
915,4845,2024-03-26,9,plus,android,
916,3079,2024-01-24,7,plus,android,
917,9021,2024-02-11,9,plus,web,Found exactly what I needed.
918,8817,2024-03-10,9,plus,android,
919,5626,2024-01-29,10,plus,android,
920,6681,2024-02-02,10,plus,ios,
921,2028,2024-01-09,7,plus,android,
922,10378,2024-02-16,9,plus,android,Would recommend to friends.
923,10058,2024-01-31,7,plus,ios,
924,10476,2024-02-10,10,plus,web,
925,4188,2024-03-06,10,plus,web,
926,6180,2024-02-17,9,plus,ios,
927,7866,2024-03-20,7,plus,android,App keeps crashing.
928,2409,2024-03-20,8,plus,ios,Love the product selection.
929,8517,2024-03-09,7,plus,web,App keeps crashing.
930,567,2024-01-22,9,plus,ios,Great deals during sales.
931,2531,2024-03-21,10,plus,ios,Would recommend to friends.
932,4333,2024-02-12,9,plus,ios,
933,2962,2024-02-06,10,plus,web,
934,8179,2024-02-21,9,plus,ios,
935,2910,2024-02-03,9,plus,web,
936,6058,2024-02-06,9,plus,web,
937,3762,2024-02-06,7,plus,web,
938,7101,2024-01-06,7,plus,android,
939,8887,2024-02-05,7,plus,ios,
940,2624,2024-02-09,7,plus,ios,Customer support was helpful.
941,3815,2024-02-11,8,plus,web,
942,7571,2024-02-15,10,plus,android,Not sure I'll renew my Plus membership.
943,1972,2024-02-16,9,plus,ios,
944,4676,2024-03-10,6,plus,web,
945,3917,2024-03-23,8,plus,ios,
946,10001,2024-01-23,10,plus,web,
947,6032,2024-03-29,10,plus,web,
948,9106,2024-03-11,9,plus,web,
949,6760,2024-02-20,10,plus,web,Had trouble with payment.
950,10137,2024-03-31,8,plus,android,
951,4494,2024-02-10,10,plus,ios,Too many emails from NovaMart.
952,4777,2024-03-02,7,plus,web,
953,3745,2024-01-06,10,plus,ios,Found exactly what I needed.
954,4778,2024-03-02,9,plus,ios,
955,4286,2024-01-10,9,plus,android,
956,3999,2024-01-22,10,plus,web,Great deals during sales.
957,396,2024-01-04,9,plus,web,
958,3224,2024-02-18,10,plus,web,
959,580,2024-02-17,10,plus,ios,
960,8965,2024-02-11,10,plus,android,
961,3011,2024-01-29,6,plus,ios,Had trouble with payment.
962,9050,2024-01-05,10,plus,android,Prices are reasonable.
963,3340,2024-03-29,9,plus,ios,
964,2786,2024-03-31,10,plus,web,
965,858,2024-01-17,7,plus,web,
966,4705,2024-03-29,3,plus,web,
967,4509,2024-03-08,10,plus,android,
968,7386,2024-02-11,10,plus,android,Checkout process is confusing on mobile.
969,9077,2024-03-23,10,plus,android,
970,4302,2024-01-08,9,plus,ios,Customer support was helpful.
971,3486,2024-03-25,10,plus,ios,
972,1747,2024-03-26,10,plus,web,
973,3929,2024-01-25,5,plus,android,Too many emails from NovaMart.
974,2030,2024-02-13,10,plus,web,
975,8693,2024-02-09,9,plus,web,
976,8387,2024-03-23,9,plus,ios,Too many emails from NovaMart.
977,6137,2024-01-31,10,plus,ios,
978,3218,2024-01-07,9,plus,web,Product didn't match description.
979,1797,2024-02-07,7,plus,ios,
980,7015,2024-02-21,5,plus,android,
981,251,2024-02-13,8,plus,ios,
982,2986,2024-01-18,8,plus,android,
983,6505,2024-01-26,7,plus,web,
984,9473,2024-03-22,9,plus,ios,App keeps crashing.
985,174,2024-02-03,10,plus,web,
986,4141,2024-01-30,10,plus,ios,
987,946,2024-01-28,9,plus,web,Delivery was on time.
988,7021,2024-02-01,10,plus,ios,
989,7638,2024-01-16,10,plus,ios,
990,199,2024-02-19,10,plus,ios,
991,5919,2024-03-21,7,plus,web,
992,677,2024-02-28,10,plus,android,Had trouble with payment.
993,3775,2024-03-03,7,plus,web,
994,2289,2024-01-06,7,plus,web,
995,6586,2024-03-16,10,plus,ios,
996,8093,2024-01-18,10,plus,web,
997,2425,2024-02-22,10,plus,web,
998,8425,2024-03-19,7,plus,ios,Easy to use website.
999,2771,2024-02-03,8,plus,android,Love the product selection.
1000,2480,2024-02-19,7,plus,web,
1001,7100,2024-03-18,7,plus,android,Too many emails from NovaMart.
1002,5793,2024-01-16,10,plus,web,Great deals during sales.
1003,4048,2024-01-08,6,plus,android,
1004,9970,2024-01-07,9,plus,ios,
1005,6018,2024-03-21,10,plus,android,
1006,2665,2024-02-10,10,plus,ios,
1007,5672,2024-02-08,10,plus,ios,Shipping was slow this time.
1008,1952,2024-03-18,9,plus,web,
1009,8661,2024-03-23,9,plus,android,
1010,9406,2024-03-13,10,plus,ios,
1011,6736,2024-02-08,10,plus,web,
1012,5268,2024-02-13,7,plus,ios,
1013,1487,2024-02-28,7,plus,android,
1014,4468,2024-01-26,10,plus,android,
1015,9333,2024-03-26,9,plus,ios,
1016,2319,2024-02-09,9,plus,web,
1017,9994,2024-02-26,9,plus,ios,
1018,607,2024-01-24,9,plus,ios,
1019,5425,2024-01-11,10,plus,web,Delivery was on time.
1020,2791,2024-03-15,7,plus,ios,
1021,1994,2024-03-09,9,plus,android,
1022,483,2024-03-27,8,plus,web,Would recommend to friends.
1023,9696,2024-02-06,10,plus,ios,
1024,7209,2024-03-22,9,plus,android,
1025,7105,2024-03-01,9,plus,web,Found exactly what I needed.
1026,1140,2024-03-28,10,plus,ios,Shipping was slow this time.
1027,9466,2024-01-06,10,plus,android,
1028,8198,2024-01-26,6,plus,android,Great deals during sales.
1029,6620,2024-02-22,7,plus,ios,
1030,2478,2024-02-05,9,plus,web,Found exactly what I needed.
1031,5039,2024-02-12,9,plus,android,Customer support was helpful.
1032,6677,2024-01-28,8,plus,ios,
1033,829,2024-02-12,9,plus,web,Great deals during sales.
1034,9658,2024-03-29,10,plus,web,Product quality could be better.
1035,4806,2024-02-22,9,plus,web,Checkout process is confusing on mobile.
1036,8853,2024-01-09,9,plus,ios,
1037,5507,2024-01-31,9,plus,web,
1038,5450,2024-01-04,7,plus,web,
1039,8450,2024-01-13,10,plus,android,
1040,2927,2024-03-15,10,plus,android,
1041,7507,2024-01-10,10,plus,web,Great deals during sales.
1042,8100,2024-01-15,10,plus,android,
1043,6317,2024-03-30,9,plus,web,
1044,10152,2024-01-05,10,plus,web,
1045,8458,2024-02-01,10,plus,web,Product quality could be better.
1046,9871,2024-03-27,7,plus,web,Need more payment options.
1047,9058,2024-02-08,2,plus,android,Too many emails from NovaMart.
1048,3772,2024-03-22,10,plus,web,Membership is worth it.
1049,10469,2024-03-27,7,plus,ios,
1050,10353,2024-02-19,9,plus,ios,
1051,1249,2024-03-10,10,plus,ios,
1052,9159,2024-03-21,9,plus,web,
1053,6179,2024-03-13,9,plus,ios,
1054,5210,2024-01-01,7,plus,web,Would recommend to friends.
1055,8326,2024-01-28,10,plus,web,
1056,8682,2024-03-10,4,plus,ios,
1057,3074,2024-02-06,8,plus,web,
1058,1934,2024-01-16,10,plus,ios,
1059,9750,2024-03-03,9,plus,android,
1060,3334,2024-01-21,8,plus,web,Found exactly what I needed.
1061,10148,2024-01-31,5,plus,ios,Found exactly what I needed.
1062,4904,2024-01-14,5,plus,ios,
1063,10414,2024-01-17,7,plus,web,Love the product selection.
1064,8265,2024-03-20,9,plus,web,"Great service, fast delivery!"
1065,1692,2024-02-29,10,plus,ios,Prices are reasonable.
1066,3708,2024-03-22,10,plus,ios,
1067,7338,2024-01-03,9,plus,android,
1068,458,2024-01-18,9,plus,web,
1069,2948,2024-02-02,10,plus,android,
1070,1336,2024-03-19,10,plus,ios,Great deals during sales.
1071,9775,2024-03-01,10,plus,android,
1072,8112,2024-02-09,7,plus,android,
1073,1676,2024-01-06,7,plus,android,
1074,619,2024-02-06,10,plus,ios,
1075,367,2024-02-18,10,plus,android,Too many emails from NovaMart.
1076,5518,2024-02-27,2,plus,android,
1077,2668,2024-03-28,4,plus,web,
1078,3299,2024-03-21,10,plus,ios,App keeps crashing.
1079,8909,2024-03-14,9,plus,ios,
1080,1893,2024-01-16,10,plus,web,Not sure I'll renew my Plus membership.
1081,6520,2024-03-10,9,plus,android,
