order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total
697,436,184,1,20.13,2.01,18.12
698,436,79,1,34.16,3.42,30.74
699,437,337,1,46.01,4.6,41.41
700,438,123,1,30.73,3.07,27.66
701,439,360,1,40.25,4.03,36.22
702,439,150,1,41.39,4.14,37.25
703,439,411,1,26.83,2.68,24.15
704,440,172,1,23.89,2.39,21.5
705,440,305,1,24.74,2.47,22.27
706,441,165,1,41.73,4.17,37.56
707,441,326,2,21.54,4.31,38.77
708,442,171,1,21.2,2.12,19.08
709,442,23,1,7.48,0.75,6.73
710,442,113,2,24.44,4.89,43.99
711,443,210,1,33.28,3.33,29.95
712,444,231,1,47.53,4.75,42.78
713,444,303,1,54.21,5.42,48.79
714,445,363,1,34.8,3.48,31.32
715,446,175,1,76.67,7.67,69.0
716,447,125,1,44.36,4.44,39.92
717,447,15,1,37.58,3.76,33.82
718,448,181,1,35.95,3.6,32.35
719,448,450,1,13.21,1.32,11.89
720,449,110,1,45.46,4.55,40.91
721,449,285,1,43.47,4.35,39.12
722,450,456,1,18.0,1.8,16.2
723,451,402,2,18.18,3.64,32.72
724,452,327,1,51.11,5.11,46.0
725,453,355,1,39.7,3.97,35.73
726,453,246,1,26.99,2.7,24.29
727,454,440,1,12.81,1.28,11.53
728,455,164,1,13.81,1.38,12.43
729,456,362,1,46.81,4.68,42.13
730,456,491,1,22.39,2.24,20.15
731,456,489,1,42.01,4.2,37.81
732,457,87,1,12.24,1.22,11.02
733,457,316,1,72.89,7.29,65.6
734,458,62,2,139.5,27.9,251.1
735,458,358,1,20.71,2.07,18.64
736,459,444,1,15.06,1.51,13.55
737,459,223,1,86.51,8.65,77.86
738,459,34,1,138.12,13.81,124.31
739,460,160,1,39.66,3.97,35.69
740,460,468,1,54.08,5.41,48.67
741,461,372,1,62.55,6.25,56.3
742,461,1,1,81.65,8.17,73.48
743,462,259,1,47.23,4.72,42.51
744,463,366,1,10.82,1.08,9.74
745,464,375,1,88.33,8.83,79.5
746,465,464,1,32.83,3.28,29.55
747,466,23,1,7.48,0.75,6.73
748,467,157,2,27.75,5.55,49.95
749,467,441,2,24.76,4.95,44.57
750,467,370,1,20.56,2.06,18.5
751,468,154,1,7.29,0.73,6.56
752,468,476,1,12.4,1.24,11.16
753,469,431,1,71.53,7.15,64.38
754,470,449,1,24.76,2.48,22.28
755,471,405,1,26.68,2.67,24.01
756,472,113,1,24.44,2.44,22.0
757,472,89,1,39.4,3.94,35.46
758,473,420,1,130.98,13.1,117.88
759,474,135,1,33.49,3.35,30.14
760,475,124,2,36.78,7.36,66.2
761,476,129,1,71.89,7.19,64.7
762,476,18,1,9.06,0.91,8.15
763,477,271,1,108.14,10.81,97.33
764,478,387,1,17.54,1.75,15.79
765,479,398,1,43.89,4.39,39.5
766,480,335,1,107.51,10.75,96.76
767,480,113,1,24.44,2.44,22.0
768,481,140,1,15.1,1.51,13.59
769,482,291,1,104.99,10.5,94.49
770,482,412,1,19.13,1.91,17.22
771,483,232,1,48.52,4.85,43.67
772,483,288,1,60.64,6.06,54.58
773,484,485,2,19.31,3.86,34.76
774,485,463,1,54.94,5.49,49.45
775,486,144,1,19.01,1.9,17.11
776,487,429,2,75.5,15.1,135.9
777,488,444,1,15.06,1.51,13.55
778,488,332,1,36.15,3.62,32.53
779,488,107,1,30.14,3.01,27.13
780,489,25,1,69.73,6.97,62.76
781,489,340,1,29.28,2.93,26.35
782,490,418,1,30.84,3.08,27.76
783,491,113,1,24.44,2.44,22.0
784,492,342,1,22.98,2.3,20.68
785,493,5,2,106.59,21.32,191.86
786,493,372,1,62.55,6.25,56.3
787,493,105,1,33.9,3.39,30.51
788,494,110,1,45.46,4.55,40.91
789,494,376,1,117.14,11.71,105.43
790,495,184,1,20.13,2.01,18.12
791,495,400,1,47.48,4.75,42.73
792,496,193,1,20.13,2.01,18.12
793,496,393,1,27.32,2.73,24.59
794,497,21,1,85.64,8.56,77.08
795,497,362,1,46.81,4.68,42.13
796,498,104,2,7.47,1.49,13.45
797,499,166,1,89.65,8.97,80.68
798,500,444,1,15.06,1.51,13.55
799,500,252,1,39.59,3.96,35.63
800,500,474,1,155.56,15.56,140.0
801,501,347,1,47.66,4.77,42.89
802,502,372,2,62.55,12.51,112.59
803,503,219,2,66.21,13.24,119.18
804,503,248,1,69.37,6.94,62.43
805,504,180,1,45.23,4.52,40.71
806,505,238,1,33.06,3.31,29.75
807,505,406,1,136.6,13.66,122.94
808,506,163,1,12.97,1.3,11.67
809,506,152,1,59.11,5.91,53.2
810,506,337,2,46.01,9.2,82.82
811,507,295,1,14.63,1.46,13.17
812,508,217,1,30.87,3.09,27.78
813,508,117,2,103.75,20.75,186.75
814,509,205,2,149.27,29.85,268.69
815,510,254,1,14.88,1.49,13.39
816,511,455,1,9.21,0.92,8.29
817,511,436,1,33.15,3.31,29.84
818,512,404,1,28.58,2.86,25.72
819,513,337,1,46.01,4.6,41.41
820,513,447,1,139.97,14.0,125.97
821,513,461,1,65.61,6.56,59.05
822,514,485,1,19.31,1.93,17.38
823,514,51,1,98.24,9.82,88.42
824,515,360,1,40.25,4.03,36.22
825,516,210,1,33.28,3.33,29.95
826,516,185,1,172.13,17.21,154.92
827,517,302,1,45.96,4.6,41.36
828,517,457,1,37.3,3.73,33.57
829,518,204,1,28.99,2.9,26.09
830,519,221,1,67.3,6.73,60.57
831,520,83,1,44.85,4.49,40.36
832,520,27,1,50.05,5.0,45.05
833,521,494,1,5.99,0.6,5.39
834,522,161,1,70.68,7.07,63.61
835,522,246,1,26.99,2.7,24.29
836,523,371,1,33.34,3.33,30.01
837,523,110,1,45.46,4.55,40.91
838,523,259,1,47.23,4.72,42.51
839,524,250,1,26.41,2.64,23.77
840,525,38,1,55.24,5.52,49.72
841,526,431,1,71.53,7.15,64.38
842,526,31,1,26.06,2.61,23.45
843,526,300,1,43.46,4.35,39.11
844,527,362,1,46.81,4.68,42.13
845,527,30,1,33.42,3.34,30.08
846,528,373,1,38.26,3.83,34.43
847,528,369,1,26.54,2.65,23.89
848,529,173,1,34.15,3.42,30.73
849,529,187,1,11.92,1.19,10.73
850,530,254,1,14.88,1.49,13.39
851,531,493,1,18.71,1.87,16.84
852,532,193,1,20.13,2.01,18.12
853,532,485,2,19.31,3.86,34.76
854,533,161,1,70.68,7.07,63.61
855,534,464,1,32.83,3.28,29.55
856,535,190,1,18.15,1.81,16.34
857,535,26,1,139.5,13.95,125.55
858,536,143,1,35.42,3.54,31.88
859,536,76,2,73.45,14.69,132.21
860,536,171,1,21.2,2.12,19.08
861,537,180,1,45.23,4.52,40.71
862,538,237,1,199.21,19.92,179.29
863,538,434,1,57.87,5.79,52.08
864,538,478,1,108.63,10.86,97.77
865,539,413,1,100.02,10.0,90.02
866,539,461,1,65.61,6.56,59.05
867,539,75,2,30.02,6.0,54.04
868,540,434,1,57.87,5.79,52.08
869,540,131,2,22.38,4.48,40.28
870,541,308,1,32.99,3.3,29.69
871,541,105,1,33.9,3.39,30.51
872,542,500,1,31.96,3.2,28.76
873,543,402,1,18.18,1.82,16.36
874,544,260,1,47.98,4.8,43.18
875,544,358,1,20.71,2.07,18.64
876,545,91,1,20.86,2.09,18.77
877,545,434,1,57.87,5.79,52.08
878,546,170,1,17.01,1.7,15.31
879,546,365,1,23.89,2.39,21.5
880,547,398,2,43.89,8.78,79.0
881,548,199,1,7.35,0.73,6.62
882,548,440,1,12.81,1.28,11.53
883,549,33,1,170.55,17.06,153.49
884,549,217,1,30.87,3.09,27.78
885,550,145,2,64.38,12.88,115.88
886,550,154,1,7.29,0.73,6.56
887,550,335,1,107.51,10.75,96.76
888,551,14,2,41.37,8.27,74.47
889,551,70,1,18.23,1.82,16.41
890,552,78,1,75.24,7.52,67.72
891,552,485,2,19.31,3.86,34.76
892,553,256,1,80.14,8.01,72.13
893,553,46,1,35.41,3.54,31.87
894,553,248,1,69.37,6.94,62.43
895,554,221,1,67.3,6.73,60.57
896,554,378,1,72.16,7.22,64.94
897,555,297,1,26.6,2.66,23.94
898,556,352,1,27.57,2.76,24.81
899,556,125,1,44.36,4.44,39.92
900,556,114,1,18.13,1.81,16.32
901,557,351,2,13.58,2.72,24.44
902,557,119,2,25.31,5.06,45.56
903,558,226,1,43.32,4.33,38.99
904,559,424,1,33.5,3.35,30.15
905,560,109,1,5.99,0.6,5.39
906,560,244,1,32.19,3.22,28.97
907,561,473,2,60.35,12.07,108.63
908,561,275,1,43.91,4.39,39.52
909,562,384,1,13.77,1.38,12.39
910,563,293,1,8.81,0.88,7.93
911,563,306,1,5.99,0.6,5.39
912,564,377,1,49.19,4.92,44.27
913,564,116,2,25.51,5.1,45.92
914,565,52,2,40.62,8.12,73.12
915,566,174,1,25.81,2.58,23.23
916,567,158,2,30.49,6.1,54.88
917,567,153,1,34.83,3.48,31.35
918,567,456,1,18.0,1.8,16.2
919,568,98,1,41.21,4.12,37.09
920,569,118,1,144.01,14.4,129.61
921,570,80,1,16.84,1.68,15.16
922,570,352,1,27.57,2.76,24.81
923,571,76,1,73.45,7.35,66.1
924,571,462,1,17.46,1.75,15.71
925,572,46,1,35.41,3.54,31.87
926,572,472,1,26.97,2.7,24.27
927,572,417,1,34.12,3.41,30.71
928,573,394,1,35.93,3.59,32.34
929,574,408,1,27.25,2.73,24.52
930,574,129,1,71.89,7.19,64.7
931,575,275,1,43.91,4.39,39.52
932,576,438,1,5.99,0.6,5.39
933,576,249,1,34.05,3.4,30.65
934,577,82,1,43.63,4.36,39.27
935,578,55,1,38.95,3.9,35.05
936,579,238,1,33.06,3.31,29.75
937,580,221,1,67.3,6.73,60.57
938,581,20,1,73.8,7.38,66.42
939,582,128,2,18.81,3.76,33.86
940,582,134,1,41.38,4.14,37.24
941,583,164,1,13.81,1.38,12.43
942,584,124,2,36.78,7.36,66.2
943,585,107,1,30.14,3.01,27.13
944,586,7,2,61.18,12.24,110.12
945,586,241,1,36.78,3.68,33.1
946,586,433,1,21.13,2.11,19.02
947,587,327,1,51.11,5.11,46.0
948,588,181,1,35.95,3.6,32.35
949,588,153,1,34.83,3.48,31.35
950,589,85,1,79.84,7.98,71.86
951,590,319,1,56.94,5.69,51.25
952,590,138,1,7.03,0.7,6.33
953,591,392,1,13.17,1.32,11.85
954,591,35,1,82.17,8.22,73.95
955,592,486,2,18.73,3.75,33.71
956,592,368,1,55.85,5.59,50.26
957,593,397,1,24.8,2.48,22.32
958,594,301,1,42.64,4.26,38.38
959,595,488,1,205.47,20.55,184.92
960,595,164,1,13.81,1.38,12.43
961,596,396,1,82.02,8.2,73.82
962,597,4,1,15.83,1.58,14.25
963,598,17,1,63.16,6.32,56.84
964,598,57,1,45.49,4.55,40.94
965,598,498,1,12.73,1.27,11.46
966,599,263,1,59.65,5.96,53.69
967,600,100,1,22.53,2.25,20.28
968,600,315,1,33.08,3.31,29.77
969,600,189,1,14.0,1.4,12.6
970,601,250,1,26.41,2.64,23.77
971,601,249,1,34.05,3.4,30.65
972,602,212,1,84.12,8.41,75.71
973,603,114,1,18.13,1.81,16.32
974,603,324,1,18.0,1.8,16.2
975,603,20,1,73.8,7.38,66.42
976,604,61,1,31.07,3.11,27.96
977,604,424,1,33.5,3.35,30.15
978,605,482,1,46.35,4.64,41.71
979,605,192,2,51.65,10.33,92.97
980,606,371,1,33.34,3.33,30.01
981,606,239,1,45.9,4.59,41.31
982,607,228,1,44.98,4.5,40.48
983,607,360,1,40.25,4.03,36.22
984,608,15,1,37.58,3.76,33.82
985,609,414,1,29.02,2.9,26.12
986,610,156,1,32.79,3.28,29.51
987,611,369,2,26.54,5.31,47.77
988,612,323,1,35.93,3.59,32.34
989,613,133,1,33.95,3.4,30.55
990,614,462,1,17.46,1.75,15.71
991,614,101,1,104.61,10.46,94.15
992,615,186,1,27.65,2.77,24.88
993,616,413,1,100.02,10.0,90.02
994,616,40,1,89.99,9.0,80.99
995,617,318,2,63.09,12.62,113.56
996,618,178,1,48.57,4.86,43.71
997,619,289,1,44.84,4.48,40.36
998,619,313,1,48.82,4.88,43.94
999,620,266,1,10.77,1.08,9.69
1000,621,111,1,115.49,11.55,103.94
1001,621,79,1,34.16,3.42,30.74
1002,622,167,1,23.45,2.35,21.1
1003,622,137,1,46.52,4.65,41.87
1004,623,183,1,117.99,11.8,106.19
1005,623,223,1,86.51,8.65,77.86
1006,623,79,1,34.16,3.42,30.74
1007,624,223,2,86.51,17.3,155.72
1008,624,328,1,15.42,1.54,13.88
1009,625,423,1,21.44,2.14,19.3
1010,626,460,2,11.51,2.3,20.72
1011,627,198,1,98.57,9.86,88.71
1012,628,289,1,44.84,4.48,40.36
1013,628,78,1,75.24,7.52,67.72
1014,629,166,1,89.65,8.97,80.68
1015,630,367,1,9.63,0.96,8.67
1016,631,450,1,13.21,1.32,11.89
1017,632,371,1,33.34,3.33,30.01
1018,633,257,1,23.81,2.38,21.43
1019,633,314,1,21.71,2.17,19.54
1020,634,394,1,35.93,3.59,32.34
1021,634,446,2,236.5,47.3,425.7
1022,635,278,1,36.77,3.68,33.09
1023,636,313,1,48.82,4.88,43.94
1024,637,360,1,40.25,4.03,36.22
1025,637,181,1,35.95,3.6,32.35
1026,638,258,1,10.66,1.07,9.59
1027,638,277,1,36.49,3.65,32.84
1028,639,121,1,34.07,3.41,30.66
1029,639,132,1,68.5,6.85,61.65
1030,640,246,1,26.99,2.7,24.29
1031,641,220,1,39.22,3.92,35.3
1032,642,465,1,11.01,1.1,9.91
1033,642,469,2,29.58,5.92,53.24
1034,643,164,1,13.81,1.38,12.43
1035,643,245,1,11.11,1.11,10.0
1036,644,46,1,35.41,3.54,31.87
1037,644,424,1,33.5,3.35,30.15
1038,645,429,1,75.5,7.55,67.95
1039,646,58,1,34.75,3.48,31.27
1040,647,440,1,12.81,1.28,11.53
1041,648,39,1,47.18,4.72,42.46
1042,649,479,1,14.2,1.42,12.78
1043,649,233,1,13.07,1.31,11.76
1044,649,51,1,98.24,9.82,88.42
1045,650,264,1,44.68,4.47,40.21
1046,650,244,1,32.19,3.22,28.97
1047,650,286,1,56.6,5.66,50.94
1048,651,27,1,50.05,5.0,45.05
1049,652,154,1,7.29,0.73,6.56
1050,652,58,1,34.75,3.48,31.27
1051,653,295,1,14.63,1.46,13.17
1052,653,64,1,33.42,3.34,30.08
1053,654,435,1,36.18,3.62,32.56
1054,654,360,1,40.25,4.03,36.22
1055,655,493,1,18.71,1.87,16.84
1056,656,492,1,28.54,2.85,25.69
1057,656,433,1,21.13,2.11,19.02
1058,657,433,1,21.13,2.11,19.02
1059,657,396,1,82.02,8.2,73.82
1060,658,37,1,65.63,6.56,59.07
1061,659,147,1,23.91,2.39,21.52
1062,659,133,2,33.95,6.79,61.11
1063,660,161,1,70.68,7.07,63.61
1064,661,488,1,205.47,20.55,184.92
1065,662,196,1,104.48,10.45,94.03
1066,663,487,1,16.39,1.64,14.75
1067,664,395,1,35.28,3.53,31.75
1068,664,149,1,31.9,3.19,28.71
1069,664,2,1,5.99,0.6,5.39
1070,665,155,1,6.91,0.69,6.22
1071,665,86,1,29.79,2.98,26.81
1072,666,144,1,19.01,1.9,17.11
1073,667,440,2,12.81,2.56,23.06
1074,668,486,1,18.73,1.87,16.86
1075,668,111,1,115.49,11.55,103.94
1076,669,124,2,36.78,7.36,66.2
1077,670,265,1,54.9,5.49,49.41
1078,670,112,2,13.43,2.69,24.17
1079,671,89,1,39.4,3.94,35.46
1080,672,26,1,139.5,13.95,125.55
1081,672,55,1,38.95,3.9,35.05
1082,673,443,1,9.92,0.99,8.93
1083,673,249,2,34.05,6.81,61.29
1084,674,454,1,30.94,3.09,27.85
1085,675,263,2,59.65,11.93,107.37
1086,675,87,1,12.24,1.22,11.02
1087,676,459,1,46.25,4.62,41.63
1088,676,275,1,43.91,4.39,39.52
1089,677,10,1,47.38,4.74,42.64
1090,678,282,1,23.77,2.38,21.39
1091,678,213,1,123.71,12.37,111.34
1092,679,30,1,33.42,3.34,30.08
1093,679,294,1,14.35,1.44,12.91
1094,680,416,1,34.79,3.48,31.31
1095,681,57,1,45.49,4.55,40.94
1096,682,195,1,83.6,8.36,75.24
1097,683,167,1,23.45,2.35,21.1
1098,684,473,2,60.35,12.07,108.63
1099,685,72,1,49.85,4.99,44.86
1100,686,485,1,19.31,1.93,17.38
1101,686,393,1,27.32,2.73,24.59
1102,687,460,1,11.51,1.15,10.36
1103,687,236,1,22.48,2.25,20.23
1104,688,341,1,105.98,10.6,95.38
1105,688,293,1,8.81,0.88,7.93
1106,689,481,1,22.44,2.24,20.2
1107,689,170,1,17.01,1.7,15.31
1108,690,281,1,18.48,1.85,16.63
1109,690,374,1,19.59,1.96,17.63
1110,691,100,1,22.53,2.25,20.28
1111,691,147,1,23.91,2.39,21.52
1112,692,244,1,32.19,3.22,28.97
1113,693,353,1,9.26,0.93,8.33
1114,693,48,1,11.9,1.19,10.71
1115,694,240,1,120.72,12.07,108.65
1116,695,310,1,85.64,8.56,77.08
1117,696,3,1,10.0,1.0,9.0
1118,696,148,1,20.74,2.07,18.67
1119,696,40,1,89.99,9.0,80.99
1120,697,303,1,54.21,5.42,48.79
1121,698,249,1,34.05,3.4,30.65
1122,698,38,1,55.24,5.52,49.72
1123,699,292,1,22.18,2.22,19.96
1124,699,278,1,36.77,3.68,33.09
1125,700,140,1,15.1,1.51,13.59
1126,701,396,1,82.02,8.2,73.82
1127,701,258,1,10.66,1.07,9.59
1128,701,21,1,85.64,8.56,77.08
1129,702,273,1,94.81,9.48,85.33
1130,703,55,2,38.95,7.79,70.11
1131,704,476,2,12.4,2.48,22.32
1132,704,406,1,136.6,13.66,122.94
1133,705,475,2,158.92,31.78,286.06
1134,705,25,1,69.73,6.97,62.76
1135,706,407,1,30.61,3.06,27.55
1136,707,469,1,29.58,2.96,26.62
1137,707,248,1,69.37,6.94,62.43
1138,708,147,1,23.91,2.39,21.52
1139,708,222,1,49.04,4.9,44.14
1140,709,356,1,95.13,9.51,85.62
1141,710,280,1,31.58,3.16,28.42
1142,710,109,1,5.99,0.6,5.39
1143,711,312,1,22.19,2.22,19.97
1144,712,183,1,117.99,11.8,106.19
1145,713,182,2,29.43,5.89,52.97
1146,713,426,1,48.35,4.84,43.51
1147,713,459,1,46.25,4.62,41.63
1148,714,118,2,144.01,28.8,259.22
1149,715,91,1,20.86,2.09,18.77
1150,716,231,1,47.53,4.75,42.78
1151,716,152,1,59.11,5.91,53.2
1152,717,61,1,31.07,3.11,27.96
1153,717,291,1,104.99,10.5,94.49
1154,717,217,1,30.87,3.09,27.78
1155,718,371,1,33.34,3.33,30.01
1156,718,4,2,15.83,3.17,28.49
1157,719,123,1,30.73,3.07,27.66
1158,719,56,1,13.81,1.38,12.43
1159,720,464,1,32.83,3.28,29.55
1160,720,452,1,30.16,3.02,27.14
1161,721,428,1,74.83,7.48,67.35
1162,722,421,1,5.99,0.6,5.39
1163,722,180,1,45.23,4.52,40.71
1164,723,234,1,18.73,1.87,16.86
1165,724,443,1,9.92,0.99,8.93
1166,725,402,1,18.18,1.82,16.36
1167,726,1,1,81.65,8.17,73.48
1168,727,445,2,16.63,3.33,29.93
1169,727,108,1,87.47,8.75,78.72
1170,728,71,1,12.18,1.22,10.96
1171,728,405,1,26.68,2.67,24.01
1172,729,188,1,35.02,3.5,31.52
1173,729,161,1,70.68,7.07,63.61
1174,730,347,1,47.66,4.77,42.89
1175,730,4,1,15.83,1.58,14.25
1176,730,94,2,20.04,4.01,36.07
1177,731,86,1,29.79,2.98,26.81
1178,732,309,1,76.43,7.64,68.79
1179,732,478,1,108.63,10.86,97.77
1180,733,477,2,15.78,3.16,28.4
1181,734,334,1,11.0,1.1,9.9
1182,734,315,1,33.08,3.31,29.77
1183,735,488,1,205.47,20.55,184.92
1184,735,116,1,25.51,2.55,22.96
1185,736,374,1,19.59,1.96,17.63
1186,736,14,2,41.37,8.27,74.47
1187,737,197,1,50.58,5.06,45.52
1188,737,362,1,46.81,4.68,42.13
1189,738,431,1,71.53,7.15,64.38
1190,739,279,1,64.01,6.4,57.61
1191,740,417,1,34.12,3.41,30.71
1192,740,422,1,6.68,0.67,6.01
1193,741,255,1,14.39,1.44,12.95
1194,741,62,1,139.5,13.95,125.55
1195,741,89,1,39.4,3.94,35.46
1196,742,101,1,104.61,10.46,94.15
1197,742,191,1,45.5,4.55,40.95
1198,743,240,1,120.72,12.07,108.65
1199,744,134,1,41.38,4.14,37.24
1200,744,422,1,6.68,0.67,6.01
1201,745,242,1,14.85,1.49,13.36
1202,745,375,1,88.33,8.83,79.5
1203,746,126,1,421.19,42.12,379.07
1204,747,408,1,27.25,2.73,24.52
1205,747,189,1,14.0,1.4,12.6
1206,748,72,2,49.85,9.97,89.73
1207,749,90,1,28.17,2.82,25.35
1208,750,1,1,81.65,8.17,73.48
1209,751,329,1,46.99,4.7,42.29
1210,751,125,1,44.36,4.44,39.92
1211,752,397,1,24.8,2.48,22.32
1212,753,420,1,130.98,13.1,117.88
1213,753,436,1,33.15,3.31,29.84
1214,754,464,1,32.83,3.28,29.55
1215,754,175,1,76.67,7.67,69.0
1216,755,381,2,54.12,10.82,97.42
1217,756,408,1,27.25,2.73,24.52
1218,756,291,1,104.99,10.5,94.49
1219,757,36,1,15.85,1.58,14.27
1220,757,78,1,75.24,7.52,67.72
1221,758,125,1,44.36,4.44,39.92
1222,758,322,1,57.91,5.79,52.12
1223,759,336,1,37.33,3.73,33.6
1224,759,241,2,36.78,7.36,66.2
1225,760,241,1,36.78,3.68,33.1
1226,761,229,1,5.99,0.6,5.39
1227,762,351,1,13.58,1.36,12.22
1228,763,472,1,26.97,2.7,24.27
1229,763,195,1,83.6,8.36,75.24
1230,764,206,1,28.91,2.89,26.02
1231,764,85,1,79.84,7.98,71.86
1232,765,415,1,92.83,9.28,83.55
1233,765,402,1,18.18,1.82,16.36
1234,765,327,1,51.11,5.11,46.0
1235,766,130,1,24.79,2.48,22.31
1236,766,19,1,5.99,0.6,5.39
1237,767,465,1,11.01,1.1,9.91
1238,767,267,1,43.16,4.32,38.84
1239,768,367,1,9.63,0.96,8.67
1240,768,220,1,39.22,3.92,35.3
1241,769,259,1,47.23,4.72,42.51
1242,769,116,1,25.51,2.55,22.96
1243,770,433,1,21.13,2.11,19.02
1244,770,438,1,5.99,0.6,5.39
1245,771,179,2,9.69,1.94,17.44
1246,771,259,1,47.23,4.72,42.51
1247,771,86,1,29.79,2.98,26.81
1248,772,164,1,13.81,1.38,12.43
1249,773,214,1,42.42,4.24,38.18
1250,773,190,2,18.15,3.63,32.67
1251,774,106,1,33.94,3.39,30.55
1252,775,490,1,67.32,6.73,60.59
1253,775,421,1,5.99,0.6,5.39
1254,776,198,1,98.57,9.86,88.71
1255,776,473,1,60.35,6.04,54.31
1256,777,264,1,44.68,4.47,40.21
1257,778,252,1,39.59,3.96,35.63
1258,778,294,2,14.35,2.87,25.83
1259,779,365,1,23.89,2.39,21.5
1260,780,156,1,32.79,3.28,29.51
1261,781,53,1,97.56,9.76,87.8
1262,781,225,1,24.91,2.49,22.42
1263,782,324,1,18.0,1.8,16.2
1264,783,150,2,41.39,8.28,74.5
1265,784,166,1,89.65,8.97,80.68
1266,784,64,1,33.42,3.34,30.08
1267,785,357,1,313.37,31.34,282.03
1268,785,340,1,29.28,2.93,26.35
1269,786,24,2,35.85,7.17,64.53
1270,787,237,2,199.21,39.84,358.58
1271,787,48,2,11.9,2.38,21.42
1272,788,214,2,42.42,8.48,76.36
1273,789,312,1,22.19,2.22,19.97
1274,790,463,1,54.94,5.49,49.45
1275,790,367,1,9.63,0.96,8.67
1276,791,150,2,41.39,8.28,74.5
1277,792,177,1,16.61,1.66,14.95
1278,793,315,1,33.08,3.31,29.77
1279,793,142,1,31.6,3.16,28.44
1280,794,163,1,12.97,1.3,11.67
1281,794,365,1,23.89,2.39,21.5
1282,795,232,1,48.52,4.85,43.67
1283,795,497,2,5.99,1.2,10.78
1284,796,306,1,5.99,0.6,5.39
1285,796,334,1,11.0,1.1,9.9
1286,797,193,1,20.13,2.01,18.12
1287,798,167,1,23.45,2.35,21.1
1288,799,387,1,17.54,1.75,15.79
1289,800,282,2,23.77,4.75,42.79
1290,801,405,1,26.68,2.67,24.01
1291,802,271,1,108.14,10.81,97.33
1292,802,217,1,30.87,3.09,27.78
1293,803,324,1,18.0,1.8,16.2
1294,804,500,1,31.96,3.2,28.76
1295,805,263,1,59.65,5.96,53.69
1296,806,156,1,32.79,3.28,29.51
1297,806,26,1,139.5,13.95,125.55
1298,807,184,1,20.13,2.01,18.12
1299,807,3,1,10.0,1.0,9.0
1300,808,365,1,23.89,2.39,21.5
1301,808,423,1,21.44,2.14,19.3
1302,809,203,1,20.96,2.1,18.86
1303,810,154,2,7.29,1.46,13.12
1304,811,293,2,8.81,1.76,15.86
1305,812,425,1,57.52,5.75,51.77
1306,813,188,1,35.02,3.5,31.52
1307,813,171,1,21.2,2.12,19.08
1308,814,346,1,14.05,1.41,12.64
1309,814,91,1,20.86,2.09,18.77
1310,814,379,1,89.44,8.94,80.5
1311,814,90,1,28.17,2.82,25.35
1312,815,2,1,5.99,0.6,5.39
1313,815,478,1,108.63,10.86,97.77
1314,816,184,1,20.13,2.01,18.12
1315,817,271,1,108.14,10.81,97.33
1316,817,7,2,61.18,12.24,110.12
1317,818,357,1,313.37,31.34,282.03
1318,818,403,1,27.42,2.74,24.68
1319,818,273,1,94.81,9.48,85.33
1320,819,225,1,24.91,2.49,22.42
1321,819,207,1,46.11,4.61,41.5
1322,820,59,1,11.68,1.17,10.51
1323,820,151,1,14.79,1.48,13.31
1324,821,269,1,22.51,2.25,20.26
1325,822,318,1,63.09,6.31,56.78
1326,822,248,1,69.37,6.94,62.43
1327,823,81,1,13.92,1.39,12.53
1328,823,374,2,19.59,3.92,35.26
1329,824,46,1,35.41,3.54,31.87
1330,825,187,1,11.92,1.19,10.73
1331,826,489,2,42.01,8.4,75.62
1332,826,51,1,98.24,9.82,88.42
1333,827,304,1,6.13,0.61,5.52
1334,828,114,1,18.13,1.81,16.32
1335,829,43,1,55.12,5.51,49.61
1336,829,170,1,17.01,1.7,15.31
1337,830,488,1,205.47,20.55,184.92
1338,831,302,1,45.96,4.6,41.36
1339,831,153,1,34.83,3.48,31.35
1340,832,499,2,95.58,19.12,172.04
1341,832,407,1,30.61,3.06,27.55
1342,833,431,1,71.53,7.15,64.38
1343,833,164,1,13.81,1.38,12.43
1344,834,87,1,12.24,1.22,11.02
1345,834,188,1,35.02,3.5,31.52
1346,835,354,1,15.95,1.59,14.36
1347,836,421,1,5.99,0.6,5.39
1348,837,120,1,152.03,15.2,136.83
1349,838,27,1,50.05,5.0,45.05
1350,839,45,1,7.95,0.8,7.15
1351,840,252,1,39.59,3.96,35.63
1352,841,358,1,20.71,2.07,18.64
1353,842,244,1,32.19,3.22,28.97
1354,843,397,1,24.8,2.48,22.32
1355,843,51,1,98.24,9.82,88.42
1356,844,216,1,13.19,1.32,11.87
1357,845,280,1,31.58,3.16,28.42
1358,846,314,1,21.71,2.17,19.54
1359,846,461,1,65.61,6.56,59.05
1360,847,125,1,44.36,4.44,39.92
1361,848,340,1,29.28,2.93,26.35
1362,849,106,1,33.94,3.39,30.55
1363,850,46,1,35.41,3.54,31.87
1364,851,390,1,108.84,10.88,97.96
1365,852,240,1,120.72,12.07,108.65
1366,853,218,2,70.26,14.05,126.47
1367,853,445,1,16.63,1.66,14.97
1368,854,337,1,46.01,4.6,41.41
1369,855,185,1,172.13,17.21,154.92
1370,855,64,1,33.42,3.34,30.08
1371,856,152,1,59.11,5.91,53.2
1372,857,182,1,29.43,2.94,26.49
1373,858,46,1,35.41,3.54,31.87
1374,859,463,1,54.94,5.49,49.45
1375,859,63,1,67.72,6.77,60.95
